Grade;Area;Topic;Code;Description
11-12;Reading in History and Social Science;Key Ideas and Details;RCA-H.11-12.1;Cite specific textual evidence to support analysis of primary and secondary sources, connecting insights gained from specific details to an understanding of the text as a whole.
11-12;Reading in History and Social Science;Key Ideas and Details;RCA-H.11-12.2;"Determine the central ideas or information of a primary or secondary source; provide an accurate summary that makes clear the relationships among the key details and ideas."
11-12;Reading in History and Social Science;Key Ideas and Details;RCA-H.11-12.3;Evaluate various explanations for actions or events and determine which explanation best accords with textual evidence, acknowledging where a text leaves matters uncertain.
11-12;Reading in History and Social Science;Craft and Structure;RCA-H.11-12.4;Determine the meaning of general academic and domain-specific words and phrases as they are used in a text, including analyzing how an author uses and refines the meaning of a key term over the course of a text (e.g., how Madison defines faction in Federalist No. 10).
11-12;Reading in History and Social Science;Craft and Structure;RCA-H.11-12.5;Analyze in detail how a complex primary source is structured, including how key sentences, paragraphs, and larger portions of the text contribute to the whole.
11-12;Reading in History and Social Science;Craft and Structure;RCA-H.11-12.6;Evaluate authors? differing points of view on the same historical event or issue by assessing the authors? claims, reasoning, and evidence.
11-12;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.11-12.7;Integrate and evaluate multiple sources of information presented in diverse formats and media (e.g., visually, quantitatively, as well as in words) in order to address a question or solve a problem.
11-12;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.11-12.8;Evaluate an author?s premises, claims, and evidence by corroborating or challenging them with other information.
11-12;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.11-12.9;Integrate information from diverse sources, both primary and secondary, into a coherent understanding of an idea or event, noting discrepancies among sources.
11-12;Reading in History and Social Science;Range of Reading and Level of Text Complexity;RCA-H.11-12.10;Independently and proficiently read and comprehend history/social studies texts exhibiting complexity appropriate for the grade/course. See more information on qualitative and quantitative dimensions of text complexity.)
11-12;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.11-12.1;Cite specific textual evidence to support analysis of science and technical texts, attending to important distinctions the author makes and to any gaps or inconsistencies in the account.
11-12;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.11-12.2;"Determine the central ideas or conclusions of a text; summarize complex concepts, processes, or information presented in a text by paraphrasing them in simpler but still accurate terms."
11-12;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.11-12.3;"Follow precisely a complex multi-step procedure when carrying out experiments, taking measurements, or performing technical tasks; analyze the specific results based on explanations in the text."
11-12;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.11-12.4;Determine the meaning of general academic vocabulary as well as symbols, notation, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 11?12 texts and topics
11-12;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.11-12.5;Analyze how the text structures information or ideas into categories or hierarchies, demonstrating understanding of the information or ideas.
11-12;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.11-12.6;Analyze the author?s purpose in providing an explanation, describing a procedure, or discussing an experiment in a text, identifying important issues that remain unresolved.
11-12;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.11-12.7;Integrate and evaluate multiple sources of information presented in diverse formats and media (e.g., quantitative data, video, multimedia) in order to address a question or solve a problem.
11-12;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.11-12.8;Evaluate the hypotheses, data, analysis, and conclusions in a science or technical text, verifying the data when possible and corroborating or challenging conclusions with other sources of information.
11-12;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.11-12.9;Synthesize information from a range of sources (e.g., texts, experiments, simulations) into a coherent understanding of a process, phenomenon, or concept, resolving conflicting information when possible.
11-12;Reading in Science and Career and Technical Subjects;Range of Reading and Level of Text Complexity;RCA-ST.11-12.10;Independently and proficiently read and comprehend science/technical texts exhibiting complexity appropriate for the grade/course. (See more on qualitative and quantitative dimensions of text complexity.)
11-12;Writing in the Content Areas;Text Types and Purposes;WCA.11-12.1;Write arguments focused on discipline-specific content.
