Grado;Área;Tema;Código;Descripción
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 3: Derechos civiles, derechos humanos y libertades civiles;HSS.GOV.T3.02;Investigue, analice y presente, oralmente, por escrito o mediante una presentación multimedia, el contexto histórico de dos decisiones de la Corte Suprema sobre un tema relacionado con los derechos individuales y lo que demuestran dichas decisiones sobre la evolución de la protección de estos derechos a lo largo del tiempo. Cite evidencia textual para resumir las perspectivas clave de las decisiones y proporcionar contexto histórico para las decisiones citadas. Los casos pueden incluir: Whitney contra California (1927), Stromberg contra California (1931), Near contra Minnesota (1931), Brandenburg contra Ohio (1969), Texas contra Johnson (1989) y Reno contra la Unión Americana de Libertades Civiles (1997).
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 4: Partidos políticos, grupos de interés, medios de comunicación y políticas públicas;HSS.GOV.T4.01;Rastrear la evolución de los partidos políticos en el sistema de gobierno de EE. UU., analizar su organización, funciones en las elecciones y gobierno a nivel nacional y estatal, y evaluar ejemplos de métodos actuales utilizados para promover candidatos y temas.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 4: Partidos políticos, grupos de interés, medios de comunicación y políticas públicas;HSS.GOV.T4.02;Investigar las plataformas de los partidos políticos y candidatos a gobiernos estatales o nacionales y analizar datos sobre financiación de campañas, publicidad y demografía de votantes, para sacar conclusiones sobre cómo los ciudadanos de los Estados Unidos participan en las elecciones públicas.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 4: Partidos políticos, grupos de interés, medios de comunicación y políticas públicas;HSS.GOV.T4.03;"Analizar la evolución de los grupos de interés, incluyendo los comités de acción política (PAC); analizar la gama de intereses representados, las estrategias empleadas, las características y roles únicos de los PAC en el proceso político, y los efectos de los grupos de interés en dicho proceso. Evaluar las perspectivas sobre el papel de los grupos de interés desde la fundación de EE. UU. (p. ej., Federalista 10, perspectivas actuales)."
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 4: Partidos políticos, grupos de interés, medios de comunicación y políticas públicas;HSS.GOV.T4.04;Evaluar los beneficios y desventajas de las nuevas tecnologías en la política, incluyendo cómo amplían la influencia de los medios de comunicación y los grupos de interés público.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 4: Partidos políticos, grupos de interés, medios de comunicación y políticas públicas;HSS.GOV.T4.05;Analizar la investigación actual sobre el impacto de los medios de comunicación en el discurso cívico y la importancia de una ciudadanía informada que determine la credibilidad de las fuentes y afirmaciones y ejercite otras habilidades sólidas de alfabetización mediática.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 4: Partidos políticos, grupos de interés, medios de comunicación y políticas públicas;HSS.GOV.T4.06;Compare el debate sobre un tema de política pública del pasado y uno contemporáneo, y evalúe el papel de los partidos políticos, los grupos de interés y los medios de comunicación en la influencia de la opinión pública. Ejemplos históricos y actuales pueden incluir: a. Laboral: reformas para mejorar la seguridad laboral, las horas de trabajo y limitar el trabajo infantil. b. Medio ambiente: el establecimiento del Sistema de Parques Nacionales, legislación para promover el aire y el agua limpios. c. Derechos de las personas con discapacidad: vida independiente, desinstitucionalización, derecho a la educación. d. Voto: sufragio femenino. e. Protección del consumidor: seguridad alimentaria y farmacológica.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 4: Partidos políticos, grupos de interés, medios de comunicación y políticas públicas;HSS.GOV.T4.07;Utilice una variedad de fuentes, incluidos periódicos y fuentes digitales, para identificar un problema de política pública local, estatal o nacional actual y evaluar la influencia en el proceso legislativo de los partidos políticos, grupos de interés, organizaciones de base, grupos de presión, opinión pública, medios de comunicación y votantes individuales.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 4: Partidos políticos, grupos de interés, medios de comunicación y políticas públicas;HSS.GOV.T4.08;Junto con otros estudiantes, identifique un problema significativo de política pública en la comunidad, recopile información sobre ese problema, evalúe de manera justa los diversos puntos de vista e intereses en competencia, analice las opciones de políticas como grupo y busque llegar a un consenso o acuerdo de compromiso, examine formas de participar en el proceso de toma de decisiones sobre el problema y redacte uno o más documentos de posición, presentaciones orales o multimedia sobre cómo se puede resolver el problema.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 5: La relación de Estados Unidos con otras naciones en los asuntos mundiales;HSS.GOV.T5.01;Dé ejemplos de las formas en que los estados nacionales interactúan, incluido el comercio, el turismo, la diplomacia, los tratados y acuerdos y la acción militar.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 5: La relación de Estados Unidos con otras naciones en los asuntos mundiales;HSS.GOV.T5.02;Analizar las razones de los conflictos entre estados nacionales, como la competencia por recursos y territorios, las diferencias en los sistemas de gobierno y los conflictos religiosos o étnicos.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 5: La relación de Estados Unidos con otras naciones en los asuntos mundiales;HSS.GOV.T5.03;Identificar y explicar los poderes que la Constitución de los Estados Unidos otorga al Presidente y al Congreso en el área de asuntos exteriores.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 5: La relación de Estados Unidos con otras naciones en los asuntos mundiales;HSS.GOV.T5.04;Describa las herramientas utilizadas para implementar la política exterior de Estados Unidos. Ejemplos: diplomacia, ayuda económica, ayuda militar, ayuda humanitaria, tratados, sanciones, acción encubierta e intervención militar.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 5: La relación de Estados Unidos con otras naciones en los asuntos mundiales;HSS.GOV.T5.05;Examine las diferentes fuerzas que influyen en la política exterior de Estados Unidos, incluidas las organizaciones empresariales y laborales, los grupos de interés, la opinión pública y las organizaciones étnicas y religiosas.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 5: La relación de Estados Unidos con otras naciones en los asuntos mundiales;HSS.GOV.T5.06;"Diferenciar entre varias organizaciones internacionales gubernamentales y no gubernamentales y describir sus propósitos y funciones (por ejemplo, las principales organizaciones internacionales gubernamentales como la Organización del Tratado del Atlántico Norte (OTAN), la Corte Mundial y la Organización de los Estados Americanos (OEA); entidades no gubernamentales como la Cruz Roja Internacional y los Servicios Católicos de Socorro)."
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 5: La relación de Estados Unidos con otras naciones en los asuntos mundiales;HSS.GOV.T5.07;Explicar y evaluar la participación del gobierno de los Estados Unidos en organizaciones internacionales como las Naciones Unidas.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 5: La relación de Estados Unidos con otras naciones en los asuntos mundiales;HSS.GOV.T5.08;Utilice diversas fuentes, como periódicos, revistas e internet, para identificar un problema político, demográfico o ambiental mundial significativo. Analice cómo este problema puede afectar la política exterior de Estados Unidos en regiones específicas del mundo y presente un argumento, oralmente, por escrito o en una presentación multimedia, que aborde el tema y reconozca y refute las perspectivas contrapuestas.
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.01;Define cada uno de los recursos productivos (naturales, humanos, capital) y explica por qué son necesarios para la producción de bienes y servicios.
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.02;Explicar cómo los consumidores y productores afrontan la condición de escasez, tomando decisiones que implican costos de oportunidad y compensaciones.
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.03;Identificar y explicar los objetivos generales de la política económica, como la libertad, la eficiencia, la equidad, la seguridad, el crecimiento, la estabilidad de precios y el pleno empleo.
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.04;Describe cómo las personas responden de manera predecible a incentivos positivos y negativos.
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.05;Predecir cómo las tasas de interés actúan como incentivo para ahorradores y prestatarios.
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.06;Reconocer que el intercambio voluntario ocurre cuando todas las partes participantes esperan ganar.
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.07;Compare y contraste cómo los diversos sistemas económicos (tradicional, de mercado, de comando, mixto) intentan responder a las preguntas: ¿Qué producir? ¿Cómo producirlo? ¿Y para quién producirlo?
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.08;Describa cómo unos derechos de propiedad claramente definidos y aplicados son esenciales para una economía de mercado.
 9-12;Optativa: Economía;Tema 1: Escasez y razonamiento económico;HSS.ECON.T1.09;Utilice una curva de posibilidades de producción para explicar los conceptos de elección, escasez, costo de oportunidad, compensaciones, desempleo, productividad y crecimiento.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.01;Definir oferta y demanda.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.02;Describe el papel de los compradores y vendedores en la determinación del precio de equilibrio.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.03;Describe cómo los precios envían señales a los compradores y vendedores.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.04;Reconocer que los consumidores determinan en última instancia lo que se produce en una economía de mercado (soberanía del consumidor).
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.05;Explique la función de las ganancias en una economía de mercado como incentivo para que los empresarios acepten los riesgos del fracaso empresarial.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.06;Demostrar cómo la oferta y la demanda determinan el precio y la cantidad de equilibrio en los mercados de productos, recursos y financieros.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.07;Identificar los factores que provocan cambios en la oferta y la demanda del mercado.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.08;Demostrar cómo los cambios en la oferta y la demanda influyen en el precio y la cantidad de equilibrio en los mercados de productos, recursos y financieros.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.09;Demostrar cómo los controles gubernamentales de salarios y precios, como los controles de alquiler y las leyes de salario mínimo, crean escasez y excedentes.
 9-12;Optativa: Economía;Tema 2: Oferta y demanda;HSS.ECON.T2.10;Utilice conceptos de elasticidad precio de la demanda y la oferta para explicar y predecir cambios en la cantidad a medida que cambia el precio.
