Grade;Area;Topic;Code;Description
09-dic;Mental and Emotional Health [12.6.MH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.MH.1;"Discuss a variety of supports available at home, school, and community for maintaining or enhancing mental and emotional health. [HE; SE]"
09-dic;Mental and Emotional Health [12.6.MH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.MH.2;"Evaluate the validity of and use resources from home, school, and community that provide valid health information on enhancing mental and emotional well-being, including effective coping strategies for loss and grief.  [HPE; SE]"
09-dic;Mental and Emotional Health [12.6.MH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.MH.3;"Use valid and reliable resources to find information on risk factors for, and signs and symptoms of, mental health issues and conditions and access appropriate support for self or others. [HE; SE]"
09-dic;Mental and Emotional Health [12.6.MH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.MH.4;Recognize the signs of behavioral addictions (e.g., gambling, overuse of social media) and demonstrate strategies for seeking help for self or others. [HE]
09-dic;Mental and Emotional Health [12.6.MH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.MH.5;"Use valid and reliable resources to find information on risk factors for, and signs and symptoms of suicide ideation or non-suicidal self-injury. [HE; SE]"
09-dic;Physical Activity and Fitness [12.6.PF];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.PF.1;Evaluate the validity of claims made by commercial products and programs intended to promote or improve fitness and a healthy, active lifestyle.  [HPE]
09-dic;Physical Activity and Fitness [12.6.PF];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.PF.2;Evaluate available resources, supports, and participation requirements of community-sponsored activities related to physical activity and fitness.  [HPE]
09-dic;Physical Activity and Fitness [12.6.PF];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.PF.3;Develop a physical fitness and/or health plan using community resources (e.g., facilities, programs) to maintain or improve one?s fitness goals. [HPE]
09-dic;Substance Use and Misuse [12.6.SU];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.SU.1;Evaluate the validity of information, products and services that are intended to help a person make health-promoting choices when making decisions related to legal drug use (e.g., prescription drugs prescribed to you, over-the-counter drugs, and [at a certain age] nicotine, electronic vapor products, alcohol and marijuana). [HE]
09-dic;Substance Use and Misuse [12.6.SU];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.SU.2;Use valid and reliable information to analyze the relationship of using legal and illegal (regarding legal age of use and type) drugs to causes of death (including overdose) and disease (including addiction) in the United States. [HE]
09-dic;Substance Use and Misuse [12.6.SU];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.SU.3;Recognize the signs of substance misuse, substance use crisis, and addiction (including addictive behaviors such as gambling, overeating, and overuse of social media) and demonstrate strategies for seeking help for self or others. [HE]
09-dic;Substance Use and Misuse [12.6.SU];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.SU.4;Identify laws that protect a person who calls for professional help during a substance use crisis (e.g., Good Samaritan Laws) [HE]
09-dic;Substance Use and Misuse [12.6.SU];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.SU.5;Access valid and reliable resources to determine laws regarding the purchasing, distributing, and selling of drugs (e.g., dispensaries, on the street, store, legal vs. illegal, travel across state lines). [HE]
09-dic;Substance Use and Misuse [12.6.SU];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;12.6.SU.6;Determine when professional services may be required related to legal (e.g., prescription drugs prescribed to you, over-the-counter drugs, and [at a certain age] nicotine, electronic vapor products, alcohol and marijuana) and illegal drugs (e.g., prescription drugs not prescribed to you, cocaine) and locate valid and reliable resources and services in the community that can help. [HE]
09-dic;Public, Community and Environmental Health [12.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;12.7.CE.1;Identify cost-effective ways to minimize environmental pollutants (e.g., chemicals, trash, noise) in the home and in the community. [HE]
09-dic;Public, Community and Environmental Health [12.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;12.7.CE.2;"Analyze programs, policies, and strategies to reduce and eliminate health inequities and disparities. [HPE; SE]"
09-dic;Public, Community and Environmental Health [12.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;12.7.CE.3;Examine health outcome data and evaluate policies or initiatives that address a public health concern within the community. [HPE]
09-dic;Public, Community and Environmental Health [12.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;12.7.CE.4;"Participate in projects to help make positive change in a community (e.g., volunteering, service-learning, service project). [HPE; SE]"
09-dic;Public, Community and Environmental Health [12.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;12.7.CE.5;Evaluate the ways communities are, and are not, supporting menstrual health. [HE]
